rosbag_timestamp,timestamp,idx01_left_hip_roll_position,idx02_left_hip_yaw_position,idx03_left_hip_pitch_position,idx04_left_tarsus_position,idx05_left_toe_pitch_position,idx06_left_toe_roll_position,idx07_right_hip_roll_position,idx08_right_hip_yaw_position,idx09_right_hip_pitch_position,idx10_right_tarsus_position,idx11_right_toe_pitch_position,idx12_right_toe_roll_position,idx13_left_arm_joint1_position,idx14_left_arm_joint2_position,idx15_left_arm_joint3_position,idx16_left_arm_joint4_position,idx17_left_arm_joint5_position,idx18_left_arm_joint6_position,idx19_left_arm_joint7_position,idx20_right_arm_joint1_position,idx21_right_arm_joint2_position,idx22_right_arm_joint3_position,idx23_right_arm_joint4_position,idx24_right_arm_joint5_position,idx25_right_arm_joint6_position,idx26_right_arm_joint7_position,idx01_left_hip_roll_velocity,idx02_left_hip_yaw_velocity,idx03_left_hip_pitch_velocity,idx04_left_tarsus_velocity,idx05_left_toe_pitch_velocity,idx06_left_toe_roll_velocity,idx07_right_hip_roll_velocity,idx08_right_hip_yaw_velocity,idx09_right_hip_pitch_velocity,idx10_right_tarsus_velocity,idx11_right_toe_pitch_velocity,idx12_right_toe_roll_velocity,idx13_left_arm_joint1_velocity,idx14_left_arm_joint2_velocity,idx15_left_arm_joint3_velocity,idx16_left_arm_joint4_velocity,idx17_left_arm_joint5_velocity,idx18_left_arm_joint6_velocity,idx19_left_arm_joint7_velocity,idx20_right_arm_joint1_velocity,idx21_right_arm_joint2_velocity,idx22_right_arm_joint3_velocity,idx23_right_arm_joint4_velocity,idx24_right_arm_joint5_velocity,idx25_right_arm_joint6_velocity,idx26_right_arm_joint7_velocity,idx01_left_hip_roll_effort,idx02_left_hip_yaw_effort,idx03_left_hip_pitch_effort,idx04_left_tarsus_effort,idx05_left_toe_pitch_effort,idx06_left_toe_roll_effort,idx07_right_hip_roll_effort,idx08_right_hip_yaw_effort,idx09_right_hip_pitch_effort,idx10_right_tarsus_effort,idx11_right_toe_pitch_effort,idx12_right_toe_roll_effort,idx13_left_arm_joint1_effort,idx14_left_arm_joint2_effort,idx15_left_arm_joint3_effort,idx16_left_arm_joint4_effort,idx17_left_arm_joint5_effort,idx18_left_arm_joint6_effort,idx19_left_arm_joint7_effort,idx20_right_arm_joint1_effort,idx21_right_arm_joint2_effort,idx22_right_arm_joint3_effort,idx23_right_arm_joint4_effort,idx24_right_arm_joint5_effort,idx25_right_arm_joint6_effort,idx26_right_arm_joint7_effort,idx01_left_hip_roll_stiffness,idx02_left_hip_yaw_stiffness,idx03_left_hip_pitch_stiffness,idx04_left_tarsus_stiffness,idx05_left_toe_pitch_stiffness,idx06_left_toe_roll_stiffness,idx07_right_hip_roll_stiffness,idx08_right_hip_yaw_stiffness,idx09_right_hip_pitch_stiffness,idx10_right_tarsus_stiffness,idx11_right_toe_pitch_stiffness,idx12_right_toe_roll_stiffness,idx13_left_arm_joint1_stiffness,idx14_left_arm_joint2_stiffness,idx15_left_arm_joint3_stiffness,idx16_left_arm_joint4_stiffness,idx17_left_arm_joint5_stiffness,idx18_left_arm_joint6_stiffness,idx19_left_arm_joint7_stiffness,idx20_right_arm_joint1_stiffness,idx21_right_arm_joint2_stiffness,idx22_right_arm_joint3_stiffness,idx23_right_arm_joint4_stiffness,idx24_right_arm_joint5_stiffness,idx25_right_arm_joint6_stiffness,idx26_right_arm_joint7_stiffness,idx01_left_hip_roll_damping,idx02_left_hip_yaw_damping,idx03_left_hip_pitch_damping,idx04_left_tarsus_damping,idx05_left_toe_pitch_damping,idx06_left_toe_roll_damping,idx07_right_hip_roll_damping,idx08_right_hip_yaw_damping,idx09_right_hip_pitch_damping,idx10_right_tarsus_damping,idx11_right_toe_pitch_damping,idx12_right_toe_roll_damping,idx13_left_arm_joint1_damping,idx14_left_arm_joint2_damping,idx15_left_arm_joint3_damping,idx16_left_arm_joint4_damping,idx17_left_arm_joint5_damping,idx18_left_arm_joint6_damping,idx19_left_arm_joint7_damping,idx20_right_arm_joint1_damping,idx21_right_arm_joint2_damping,idx22_right_arm_joint3_damping,idx23_right_arm_joint4_damping,idx24_right_arm_joint5_damping,idx25_right_arm_joint6_damping,idx26_right_arm_joint7_damping
589943016,0.5899884700775146,0.1171772480010986,0.1542567461729049,-0.1476085239648819,0.2188662840127945,-0.3949168224334717,0.0219285756586119,0.0754183828830719,0.0683274567127227,-0.2735271656513214,0.7296843631267548,0.1107665996551513,0.0167674161493778,-0.1871447402536809,1.31,0.0,-0.055780936572763,1.5707963,0.0,0.0,0.1422353951827541,-1.31,0.0,0.3690001721012491,1.5707963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.892168780593966,0.0099791110489777,0.0,0.0,0.0,0.0,20.930675103292234,0.8334058145402118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,5.0,3.0,6.0,7.0,0.0,0.0,5.0,3.0,6.0,7.0,0.0,0.0,4.0,0.2,0.2,4.0,0.2,0.2,0.2,4.0,0.2,0.2,4.0,0.2,0.2,0.2
591970733,0.5919821262359619,0.1171772480010986,0.1542567461729049,-0.1476085239648819,0.2188662840127945,-0.3949168224334717,0.0289192420489375,0.0754183828830719,0.0683274567127227,-0.2735271656513214,0.7296843631267548,0.1107665996551513,0.0167674161493778,-0.187144740557871,1.31,0.0,-0.0557809366634308,1.5707963,0.0,0.0,0.1422353954139473,-1.31,0.0,0.3690001727010317,1.5707963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.972354268328182,0.3350714906810242,0.0,0.0,0.0,0.0,20.83691637370086,0.8261755549014125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,5.0,3.0,6.0,7.0,0.0,0.0,5.0,3.0,6.0,7.0,0.0,0.0,4.0,0.2,0.2,4.0,0.2,0.2,0.2,4.0,0.2,0.2,4.0,0.2,0.2,0.2
593927406,0.5939710140228271,0.1171772480010986,0.1542567461729049,-0.1476085239648819,0.2188662840127945,-0.3949168224334717,0.0357017613474912,0.0754183828830719,0.0683274567127227,-0.2735271656513214,0.7296843631267548,0.1107665996551513,0.0167674161493778,-0.1871447408608454,1.31,0.0,-0.0557809367537363,1.5707963,0.0,0.0,0.1422353956442167,-1.31,0.0,0.3690001732984176,1.5707963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.197091966086155,0.5969224826898198,0.0,0.0,0.0,0.0,20.529917797968448,0.8219947080286389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,5.0,3.0,6.0,7.0,0.0,0.0,5.0,3.0,6.0,7.0,0.0,0.0,4.0,0.2,0.2,4.0,0.2,0.2,0.2,4.0,0.2,0.2,4.0,0.2,0.2,0.2
595862377,0.5959596633911133,0.1171772480010986,0.1542567461729049,-0.1476085239648819,0.2188662840127945,-0.3949168224334717,0.0422823311339304,0.0754183828830719,0.0683274567127227,-0.2735271656513214,0.7296843631267548,0.1107665996551513,0.0167674161493778,-0.1871447411626093,1.31,0.0,-0.0557809368436809,1.5707963,0.0,0.0,0.1422353958735658,-1.31,0.0,0.3690001738934165,1.5707963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.335508117838922,0.8720344973693475,0.0,0.0,0.0,0.0,20.3021189769207,0.8409378628740589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,5.0,3.0,6.0,7.0,0.0,0.0,5.0,3.0,6.0,7.0,0.0,0.0,4.0,0.2,0.2,4.0,0.2,0.2,0.2,4.0,0.2,0.2,4.0,0.2,0.2,0.2
597931516,0.5979597568511963,0.1171772480010986,0.1542567461729049,-0.1476085239648819,0.2188662840127945,-0.3949168224334717,0.0486669644549784,0.0754183828830719,0.0683274567127227,-0.2735271656513214,0.7296843631267548,0.1107665996551513,0.0167674161493778,-0.1871447414631672,1.31,0.0,-0.0557809369332662,1.5707963,0.0,0.0,0.1422353961019985,-1.31,0.0,0.3690001744860376,1.5707963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.459353094501356,1.1364103991407144,0.0,0.0,0.0,0.0,20.055688241666683,0.8632845774808748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,5.0,3.0,6.0,7.0,0.0,0.0,5.0,3.0,6.0,7.0,0.0,0.0,4.0,0.2,0.2,4.0,0.2,0.2,0.2,4.0,0.2,0.2,4.0,0.2,0.2,0.2
599872566,0.5999667644500732,0.2013003528118133,0.2058307081460952,-0.1550155968964099,0.1957719279527664,-0.4303927023410797,0.0552150256662395,0.0362087748944759,0.029306311160326,-0.2958770447969436,0.8045593900680542,-0.0592582572698593,0.004128161817789,-0.1766848071211903,1.31,0.0,-0.0583225108849169,1.5707963,0.0,0.0,0.1310922447402209,-1.31,0.0,0.351164736055756,1.5707963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.34026252558849,1.4088846663831625,0.0,0.0,0.0,0.0,10.742069563699047,0.236675206272757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,5.0,3.0,6.0,7.0,0.0,0.0,5.0,3.0,6.0,7.0,0.0,0.0,4.0,0.2,0.2,4.0,0.2,0.2,0.2,4.0,0.2,0.2,4.0,0.2,0.2,0.2
601887321,0.6019632816314697,0.2013003528118133,0.2058307081460952,-0.1550155968964099,0.1957719279527664,-0.4303927023410797,0.0619163457470723,0.0362087748944759,0.029306311160326,-0.2958770447969436,0.8045593900680542,-0.0592582572698593,0.004128161817789,-0.1766848074026861,1.31,0.0,-0.0583225109778369,1.5707963,0.0,0.0,0.1310922449490783,-1.31,0.0,0.3511647366152348,1.5707963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.42875071174548,1.6893820875726735,0.0,0.0,0.0,0.0,10.598710192950172,0.2643307456687642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,5.0,3.0,6.0,7.0,0.0,0.0,5.0,3.0,6.0,7.0,0.0,0.0,4.0,0.2,0.2,4.0,0.2,0.2,0.2,4.0,0.2,0.2,4.0,0.2,0.2,0.2
603874443,0.6039540767669678,0.2013003528118133,0.2058307081460952,-0.1550155968964099,0.1957719279527664,-0.4303927023410797,0.0684181340224983,0.0362087748944759,0.029306311160326,-0.2958770447969436,0.8045593900680542,-0.0592582572698593,0.004128161817789,-0.1766848076830571,1.31,0.0,-0.0583225110703855,1.5707963,0.0,0.0,0.131092245157101,-1.31,0.0,0.351164737172478,1.5707963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.497358292262327,1.962655246850512,0.0,0.0,0.0,0.0,10.397280513496195,0.2952180442457629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,5.0,3.0,6.0,7.0,0.0,0.0,5.0,3.0,6.0,7.0,0.0,0.0,4.0,0.2,0.2,4.0,0.2,0.2,0.2,4.0,0.2,0.2,4.0,0.2,0.2,0.2
605877960,0.605964183807373,0.2013003528118133,0.2058307081460952,-0.1550155968964099,0.1957719279527664,-0.4303927023410797,0.0747263315520235,0.0362087748944759,0.029306311160326,-0.2958770447969436,0.8045593900680542,-0.0592582572698593,0.004128161817789,-0.1766848079623077,1.31,0.0,-0.0583225111625643,1.5707963,0.0,0.0,0.1310922453642925,-1.31,0.0,0.3511647377274944,1.5707963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.54823783014459,2.2291664609512125,0.0,0.0,0.0,0.0,10.14398565047366,0.3425380880700468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,5.0,3.0,6.0,7.0,0.0,0.0,5.0,3.0,6.0,7.0,0.0,0.0,4.0,0.2,0.2,4.0,0.2,0.2,0.2,4.0,0.2,0.2,4.0,0.2,0.2,0.2
607931062,0.6079554557800293,0.2013003528118133,0.2058307081460952,-0.1550155968964099,0.1957719279527664,-0.4303927023410797,0.0808467025001071,0.0362087748944759,0.029306311160326,-0.2958770447969436,0.8045593900680542,-0.0592582572698593,0.004128161817789,-0.1766848082404424,1.31,0.0,-0.0583225112543748,1.5707963,0.0,0.0,0.1310922455706561,-1.31,0.0,0.351164738280293,1.5707963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.58330164739317,2.489062052705947,0.0,0.0,0.0,0.0,9.858179212927,0.3926625489812486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,5.0,3.0,6.0,7.0,0.0,0.0,5.0,3.0,6.0,7.0,0.0,0.0,4.0,0.2,0.2,4.0,0.2,0.2,0.2,4.0,0.2,0.2,4.0,0.2,0.2,0.2
609879468,0.6099493503570557,0.2674865126609802,0.252501368522644,-0.1750673854351043,0.1660251123905182,-0.4782622654438019,0.0869581923599834,-0.0022680948022753,-0.0012362711131572,-0.3148604536056518,0.8792721433639527,-0.2007366914749145,-0.0017449697479605,-0.1658431715312602,1.31,0.0,-0.0568693597703893,1.5707963,0.0,0.0,0.1195475741437819,-1.31,0.0,0.3291147881908413,1.5707963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.994837108956062,2.7515904792079637,0.0,0.0,0.0,0.0,2.4747194983866074,0.1469929271233344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,5.0,3.0,6.0,7.0,0.0,0.0,5.0,3.0,6.0,7.0,0.0,0.0,4.0,0.2,0.2,4.0,0.2,0.2,0.2,4.0,0.2,0.2,4.0,0.2,0.2,0.2
611926355,0.611962080001831,0.2674865126609802,0.252501368522644,-0.1750673854351043,0.1660251123905182,-0.4782622654438019,0.0930584652717021,-0.0022680948022753,-0.0012362711131572,-0.3148604536056518,0.8792721433639527,-0.2007366914749145,-0.0017449697479605,-0.1658431717902459,1.31,0.0,-0.0568693598591982,1.5707963,0.0,0.0,0.119547574330471,-1.31,0.0,0.3291147887047968,1.5707963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.99592669093292,3.017155454474779,0.0,0.0,0.0,0.0,2.16807839410671,0.1579083634681626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,5.0,3.0,6.0,7.0,0.0,0.0,5.0,3.0,6.0,7.0,0.0,0.0,4.0,0.2,0.2,4.0,0.2,0.2,0.2,4.0,0.2,0.2,4.0,0.2,0.2,0.2
613905064,0.6139678955078125,0.2674865126609802,0.252501368522644,-0.1750673854351043,0.1660251123905182,-0.4782622654438019,0.0989771025574743,-0.0022680948022753,-0.0012362711131572,-0.3148604536056518,0.8792721433639527,-0.2007366914749145,-0.0017449697479605,-0.1658431720481967,1.31,0.0,-0.0568693599476522,1.5707963,0.0,0.0,0.1195475745164141,-1.31,0.0,0.3291147892166986,1.5707963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.97948077992162,3.2786187902423847,0.0,0.0,0.0,0.0,2.0933097257131514,0.0877825362867588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,5.0,3.0,6.0,7.0,0.0,0.0,5.0,3.0,6.0,7.0,0.0,0.0,4.0,0.2,0.2,4.0,0.2,0.2,0.2,4.0,0.2,0.2,4.0,0.2,0.2,0.2
615887151,0.6159653663635254,0.2674865126609802,0.252501368522644,-0.1750673854351043,0.1660251123905182,-0.4782622654438019,0.1047195124180628,-0.0022680948022753,-0.0012362711131572,-0.3148604536056518,0.8792721433639527,-0.2007366914749145,-0.0017449697479605,-0.1658431723051167,1.31,0.0,-0.0568693600357528,1.5707963,0.0,0.0,0.1195475747016141,-1.31,0.0,0.3291147897265549,1.5707963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.951097341269524,3.535875254904278,0.0,0.0,0.0,0.0,2.285536082098216,-0.0022367525557885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,5.0,3.0,6.0,7.0,0.0,0.0,5.0,3.0,6.0,7.0,0.0,0.0,4.0,0.2,0.2,4.0,0.2,0.2,0.2,4.0,0.2,0.2,4.0,0.2,0.2,0.2
617929643,0.617978572845459,0.2674865126609802,0.252501368522644,-0.1750673854351043,0.1660251123905182,-0.4782622654438019,0.1102909420250521,-0.0022680948022753,-0.0012362711131572,-0.3148604536056518,0.8792721433639527,-0.2007366914749145,-0.0017449697479605,-0.16584317256101,1.31,0.0,-0.0568693601235013,1.5707963,0.0,0.0,0.1195475748860741,-1.31,0.0,0.3291147902343737,1.5707963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.91236170858426,3.788923030732672,0.0,0.0,0.0,0.0,2.511599743157783,-0.0512013682520688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,5.0,3.0,6.0,7.0,0.0,0.0,5.0,3.0,6.0,7.0,0.0,0.0,4.0,0.2,0.2,4.0,0.2,0.2,0.2,4.0,0.2,0.2,4.0,0.2,0.2,0.2
619919517,0.6199922561645508,0.3035998046398163,0.2836251258850097,-0.1872431614995002,0.1502260370254516,-0.5160795350074768,0.1158444566576012,-0.015728797763586,-0.018952902406454,-0.33961499273777,0.9521443648338318,-0.2386602808237075,0.0036780033260583,-0.1541086989610935,1.31,0.0,-0.0567738269446464,1.5707963,0.0,0.0,0.105510240908495,-1.31,0.0,0.3060255220964682,1.5707963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.75475084987689,4.045242842378918,0.0,0.0,0.0,0.0,0.8121710407353913,0.2213285173487408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,5.0,3.0,6.0,7.0,0.0,0.0,5.0,3.0,6.0,7.0,0.0,0.0,4.0,0.2,0.2,4.0,0.2,0.2,0.2,4.0,0.2,0.2,4.0,0.2,0.2,0.2
621881119,0.6219727993011475,0.3035998046398163,0.2836251258850097,-0.1872431614995002,0.1502260370254516,-0.5160795350074768,0.1213783701189422,-0.015728797763586,-0.018952902406454,-0.33961499273777,0.9521443648338318,-0.2386602808237075,0.0036780033260583,-0.1541086991969842,1.31,0.0,-0.0567738270315488,1.5707963,0.0,0.0,0.1055102410699972,-1.31,0.0,0.3060255225648944,1.5707963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.6976532854603,4.304709359353634,0.0,0.0,0.0,0.0,0.9535621467702092,0.252748380278178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,5.0,3.0,6.0,7.0,0.0,0.0,5.0,3.0,6.0,7.0,0.0,0.0,4.0,0.2,0.2,4.0,0.2,0.2,0.2,4.0,0.2,0.2,4.0,0.2,0.2,0.2
623907857,0.6239643096923828,0.3035998046398163,0.2836251258850097,-0.1872431614995002,0.1502260370254516,-0.5160795350074768,0.1267475113069719,-0.015728797763586,-0.018952902406454,-0.33961499273777,0.9521443648338318,-0.2386602808237075,0.0036780033260583,-0.1541086994319322,1.31,0.0,-0.056773827118104,1.5707963,0.0,0.0,0.1055102412308539,-1.31,0.0,0.3060255230314488,1.5707963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.631363205975376,4.5606184295587,0.0,0.0,0.0,0.0,1.1474051615111516,0.2355582497516681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,5.0,3.0,6.0,7.0,0.0,0.0,5.0,3.0,6.0,7.0,0.0,0.0,4.0,0.2,0.2,4.0,0.2,0.2,0.2,4.0,0.2,0.2,4.0,0.2,0.2,0.2
